learner_id,step,skill,item_id,difficulty,label,hidden_prob,bkt_pred,elo_pred
L086,7,addition,AX009,6.0,1,0.1059,0.1373,0.3116
L086,8,counting,CX004,3.0,0,0.1341,0.1755,0.4767
L086,9,counting,CX007,4.0,0,0.1253,0.1428,0.4108
L086,10,counting,C002,2.0,0,0.2194,0.138,0.4964
L086,11,counting,CX003,2.0,0,0.2119,0.1373,0.4793
L086,12,counting,CX002,2.0,0,0.2204,0.1372,0.4628
L086,13,counting,CX007,4.0,0,0.1635,0.1372,0.3507
L086,14,counting,CX001,1.0,0,0.3127,0.1372,0.485
L086,15,counting,CX007,4.0,0,0.2163,0.1372,0.3248
L086,16,counting,CX002,2.0,0,0.2801,0.1372,0.4077
L086,17,counting,CX006,4.0,0,0.1887,0.1372,0.3031
L086,18,counting,CX008,5.0,0,0.2105,0.1372,0.2542
L086,19,counting,CX008,5.0,1,0.2104,0.1372,0.2476
L086,20,number_sense,NX002,3.0,1,0.411,0.1755,0.3533
L086,21,subtraction,S003,9.0,0,0.1396,0.1755,0.1514
L086,22,subtraction,SX004,5.0,0,0.2627,0.1428,0.2811
L086,23,subtraction,S002,6.0,0,0.2556,0.138,0.2352
L087,0,number_sense,N002,7.0,1,0.1342,0.35,0.3666
L087,1,addition,AX005,4.0,0,0.1902,0.35,0.5362
L087,2,subtraction,SX008,7.0,1,0.4346,0.35,0.3697
L087,3,addition,A003,8.0,0,0.05,0.1755,0.3435
L087,4,addition,AX008,6.0,0,0.1454,0.1428,0.4274
L087,5,addition,A001,3.0,0,0.2935,0.138,0.5629
L087,6,addition,A001,3.0,0,0.2308,0.1373,0.5437
L087,7,addition,AX003,3.0,0,0.2845,0.1372,0.525
L087,8,addition,AX004,4.0,0,0.2831,0.1372,0.4566
L087,9,addition,A002,5.0,0,0.2181,0.1372,0.3921
L087,10,addition,A003,8.0,0,0.1102,0.1372,0.2503
L087,11,addition,AX006,5.0,0,0.281,0.1372,0.3712
L087,12,addition,AX007,5.0,0,0.2923,0.1372,0.3593
L087,13,addition,AX002,3.0,1,0.3361,0.1372,0.444
L087,14,counting,CX008,5.0,0,0.1899,0.35,0.3656
L087,15,counting,CX004,3.0,0,0.3267,0.1755,0.4505
L087,16,counting,CX010,6.0,0,0.2247,0.1428,0.2962
L087,17,counting,CX002,2.0,1,0.3267,0.138,0.4749
L087,18,word_problem,WX003,4.0,0,0.2318,0.35,0.3939
L087,19,word_problem,WX008,7.0,0,0.1062,0.1755,0.2517
L087,20,word_problem,WX010,8.0,0,0.1526,0.1428,0.2098
L087,21,word_problem,WX005,5.0,0,0.2297,0.138,0.3207
L087,22,word_problem,WX003,4.0,0,0.307,0.1373,0.3559
L087,23,word_problem,WX004,5.0,0,0.2497,0.1372,0.3007
L088,0,counting,CX010,6.0,0,0.2433,0.35,0.4145
L088,1,addition,AX006,5.0,0,0.5939,0.35,0.4499
L088,2,addition,AX008,6.0,0,0.5479,0.1755,0.3858
L088,3,subtraction,SX004,5.0,0,0.05,0.35,0.4215
L088,4,addition,AX002,3.0,0,0.6604,0.1428,0.507
L088,5,addition,AX001,2.0,0,0.7219,0.138,0.5398
L088,6,addition,A003,8.0,0,0.5714,0.1373,0.2453
L088,7,addition,AX008,6.0,1,0.6106,0.1372,0.3198
L088,8,counting,C002,2.0,0,0.3858,0.1755,0.5362
L088,9,counting,CX006,4.0,0,0.3189,0.1428,0.4178
L088,10,counting,CX004,3.0,0,0.3623,0.138,0.4531
L088,11,counting,C002,2.0,0,0.4159,0.1373,0.4877
L088,12,counting,CX007,4.0,0,0.2952,0.1372,0.3729
L088,13,counting,CX010,6.0,0,0.295,0.1372,0.2741
L088,14,counting,CX006,4.0,0,0.3655,0.1372,0.3523
L088,15,counting,CX009,5.0,0,0.3362,0.1372,0.2975
L088,16,counting,CX009,5.0,0,0.3058,0.1372,0.289
L088,17,counting,CX009,5.0,0,0.3293,0.1372,0.2809
L088,18,counting,C002,2.0,0,0.4325,0.1372,0.4074
L088,19,counting,CX009,5.0,0,0.386,0.1372,0.2621
L088,20,counting,CX009,5.0,0,0.3677,0.1372,0.2551
L088,21,counting,CX006,4.0,0,0.4182,0.1372,0.288
L088,22,counting,CX003,2.0,0,0.4738,0.1372,0.3677
L088,23,counting,CX004,3.0,1,0.4989,0.1372,0.3112
L089,0,number_sense,N001,3.0,0,0.275,0.35,0.5644
L089,1,word_problem,WX009,7.0,1,0.4989,0.35,0.3487
L089,2,subtraction,SX001,3.0,0,0.6778,0.35,0.5674
L089,3,counting,CX005,3.0,0,0.3881,0.35,0.548
L089,4,number_sense,N002,7.0,0,0.1458,0.1755,0.3343
L089,5,number_sense,NX008,6.0,0,0.1235,0.1428,0.3697
L089,6,number_sense,NX005,4.0,0,0.256,0.138,0.4547
L089,7,number_sense,NX009,6.0,0,0.1737,0.1373,0.3435
L089,8,number_sense,NX002,3.0,0,0.2644,0.1372,0.4774
L089,9,number_sense,NX003,3.0,0,0.2822,0.1372,0.4609
L089,10,number_sense,NX001,2.0,1,0.3386,0.1372,0.4953
L089,11,counting,CX002,2.0,1,0.4633,0.1755,0.5127
L089,12,subtraction,SX008,7.0,1,0.542,0.1755,0.2913
L089,13,addition,A003,8.0,0,0.4431,0.35,0.2704
L089,14,addition,AX001,2.0,0,0.7102,0.1755,0.5446
L089,15,addition,AX003,3.0,1,0.6825,0.1428,0.4756
L089,16,number_sense,N002,7.0,1,0.19,0.4871,0.3034
L089,17,addition,AX003,3.0,1,0.7738,0.497,0.5177
L089,18,counting,CX002,2.0,0,0.5008,0.5505,0.5839
L089,19,counting,CX010,6.0,1,0.3615,0.2368,0.3664
L089,20,subtraction,SX006,6.0,1,0.6266,0.5505,0.387
L089,21,counting,CX002,2.0,1,0.5514,0.6328,0.606
L089,22,word_problem,WX008,7.0,0,0.6158,0.7429,0.3723
L089,23,word_problem,WX008,7.0,0,0.6074,0.3535,0.3603
L090,0,number_sense,NX007,5.0,1,0.326,0.35,0.4641
L090,1,number_sense,NX007,5.0,1,0.4222,0.7429,0.4825
L090,2,subtraction,S003,9.0,0,0.4737,0.35,0.3091
L090,3,subtraction,S003,9.0,1,0.4973,0.1755,0.3001
L090,4,number_sense,NX006,5.0,0,0.5125,0.9372,0.5139
L090,5,counting,CX010,6.0,0,0.05,0.35,0.446
L090,6,counting,CX003,2.0,0,0.1873,0.1755,0.6289
L090,7,counting,CX003,2.0,0,0.1896,0.1428,0.6084
L090,8,counting,CX001,1.0,0,0.2185,0.138,0.636
L090,9,counting,CX001,1.0,0,0.2477,0.1373,0.6154
L090,10,counting,CX009,5.0,1,0.1371,0.1372,0.3963
L090,11,addition,A003,8.0,0,0.1479,0.35,0.2805
L090,12,addition,AX005,4.0,0,0.3144,0.1755,0.4564
L090,13,addition,AX004,4.0,0,0.3128,0.1428,0.4408
L090,14,addition,AX005,4.0,0,0.3168,0.138,0.4259
L090,15,addition,AX009,6.0,0,0.2984,0.1373,0.3185
L090,16,addition,A002,5.0,0,0.3662,0.1372,0.3537
L090,17,addition,A002,5.0,1,0.3365,0.1372,0.3426
L090,18,word_problem,WX003,4.0,1,0.4722,0.35,0.4111
L090,19,counting,CX007,4.0,0,0.234,0.4871,0.4309
L090,20,counting,CX009,5.0,0,0.1901,0.2134,0.3684
L090,21,counting,C001,1.0,0,0.3353,0.1489,0.5537
L090,22,counting,CX005,3.0,1,0.3068,0.1388,0.4345
L090,23,addition,AX005,4.0,0,0.4577,0.4871,0.4044
L091,0,counting,CX004,3.0,1,0.1179,0.35,0.5644
L091,1,subtraction,SX005,5.0,1,0.3068,0.35,0.4791
L091,2,counting,CX004,3.0,0,0.2432,0.7429,0.5966
L091,3,subtraction,SX003,4.0,0,0.4273,0.7429,0.5268
L091,4,word_problem,WX001,3.0,1,0.4611,0.35,0.5587
L091,5,number_sense,NX009,6.0,0,0.4164,0.35,0.4237
L091,6,number_sense,NX010,7.0,0,0.3744,0.1755,0.3618
L091,7,number_sense,NX005,4.0,1,0.4912,0.1428,0.4967
L091,8,addition,AX001,2.0,0,0.6106,0.35,0.6129
L091,9,addition,A002,5.0,1,0.44,0.1755,0.4428
L091,10,counting,CX005,3.0,0,0.2379,0.3535,0.5622
L091,11,counting,CX009,5.0,0,0.1279,0.1763,0.4427
L091,12,counting,CX005,3.0,0,0.2544,0.1429,0.5278
L091,13,counting,CX009,5.0,0,0.1839,0.138,0.4099
L091,14,counting,C002,2.0,0,0.3171,0.1373,0.5457
L091,15,counting,CX006,4.0,0,0.2262,0.1372,0.4268
L091,16,counting,CX003,2.0,0,0.3156,0.1372,0.5122
L091,17,counting,CX005,3.0,0,0.3105,0.1372,0.4444
L091,18,counting,CX005,3.0,1,0.306,0.1372,0.4293
L091,19,subtraction,SX006,6.0,0,0.3188,0.3535,0.3078
L091,20,subtraction,SX001,3.0,0,0.4583,0.1763,0.4382
L091,21,subtraction,SX005,5.0,0,0.3887,0.1429,0.3292
L091,22,subtraction,S002,6.0,0,0.3448,0.138,0.2771
L091,23,subtraction,SX005,5.0,0,0.3905,0.1373,0.311
L092,0,word_problem,W002,8.0,0,0.3295,0.35,0.3212
L092,1,word_problem,WX005,5.0,0,0.4042,0.1755,0.4531
L092,2,word_problem,WX003,4.0,0,0.4446,0.1428,0.4877
L092,3,word_problem,W001,6.0,0,0.3652,0.138,0.3729
L092,4,number_sense,NX001,2.0,1,0.3727,0.35,0.5584
L092,5,word_problem,WX005,5.0,1,0.4713,0.1373,0.4234
L092,6,counting,CX008,5.0,0,0.4885,0.35,0.443
L092,7,counting,CX006,4.0,1,0.5255,0.1755,0.4778
L092,8,addition,A003,8.0,1,0.0811,0.35,0.3052
L092,9,subtraction,SX007,6.0,0,0.2624,0.35,0.4198
L092,10,subtraction,SX004,5.0,1,0.3294,0.1755,0.4551
L092,11,word_problem,W002,8.0,0,0.3572,0.4872,0.3298
L092,12,word_problem,WX006,6.0,0,0.4915,0.2134,0.4129
L092,13,word_problem,WX010,8.0,0,0.4243,0.1489,0.3075
L092,14,word_problem,WX008,7.0,0,0.4862,0.1388,0.3423
L092,15,word_problem,WX010,8.0,0,0.45,0.1374,0.2887
L092,16,word_problem,WX005,5.0,1,0.5755,0.1372,0.4165
L092,17,word_problem,WX001,3.0,1,0.6422,0.4871,0.5365
L092,18,counting,C001,1.0,1,0.6963,0.5505,0.6487
L092,19,subtraction,S001,4.0,0,0.3984,0.5505,0.5144
L092,20,subtraction,SX008,7.0,0,0.306,0.2368,0.3502
L092,21,subtraction,SX006,6.0,1,0.3469,0.1529,0.3858
L092,22,subtraction,SX005,5.0,1,0.4385,0.5144,0.4555
L092,23,number_sense,N002,7.0,1,0.2035,0.7429,0.3761
L093,0,number_sense,NX003,3.0,0,0.7139,0.35,0.5644
L093,1,counting,CX004,3.0,0,0.5122,0.35,0.5451
L093,2,subtraction,SX004,5.0,0,0.6038,0.35,0.4262
L093,3,word_problem,WX010,8.0,1,0.3105,0.35,0.2768
L093,4,subtraction,SX004,5.0,0,0.5848,0.1755,0.4363
L093,5,subtraction,SX007,6.0,0,0.5957,0.1428,0.3733
L093,6,subtraction,SX005,5.0,1,0.5844,0.138,0.409
L093,7,counting,C001,1.0,1,0.6253,0.1755,0.627
L093,8,number_sense,N002,7.0,0,0.5597,0.1755,0.3457
L093,9,number_sense,NX006,5.0,1,0.6277,0.1428,0.4298
L093,10,addition,AX008,6.0,0,0.2956,0.35,0.4
L093,11,addition,A001,3.0,0,0.3958,0.1755,0.5359
L093,12,addition,AX005,4.0,1,0.3854,0.1428,0.4671
L093,13,subtraction,SX001,3.0,1,0.7429,0.4885,0.5358
L093,14,number_sense,NX008,6.0,0,0.7116,0.497,0.4021
L093,15,number_sense,NX006,5.0,1,0.6988,0.2167,0.4376
L093,16,addition,AX009,6.0,0,0.3791,0.497,0.4074
L093,17,addition,AX008,6.0,1,0.4101,0.2167,0.3939
L093,18,counting,CX006,4.0,0,0.6105,0.5505,0.5139
L093,19,counting,CX008,5.0,0,0.5381,0.2368,0.446
L093,20,counting,C002,2.0,1,0.6899,0.1529,0.5808
L093,21,counting,CX002,2.0,1,0.7091,0.5144,0.5948
L093,22,number_sense,NX005,4.0,1,0.8588,0.608,0.5092
L093,23,addition,AX001,2.0,1,0.5746,0.608,0.6243
L094,0,word_problem,W001,6.0,1,0.5463,0.35,0.4145
L094,1,counting,CX008,5.0,0,0.05,0.35,0.4842
L094,2,subtraction,SX002,4.0,0,0.2297,0.35,0.5179
L094,3,counting,CX007,4.0,0,0.0973,0.1755,0.5
L094,4,word_problem,WX008,7.0,0,0.5603,0.7429,0.3377
L094,5,counting,CX006,4.0,0,0.1498,0.1428,0.4711
L094,6,counting,C002,2.0,0,0.2439,0.138,0.5553
L094,7,counting,CX008,5.0,0,0.1335,0.1373,0.3872
L094,8,counting,CX007,4.0,1,0.1192,0.1372,0.4229
L094,9,subtraction,SX008,7.0,0,0.0646,0.1755,0.3024
L094,10,subtraction,SX003,4.0,0,0.1827,0.1428,0.4322
L094,11,subtraction,SX005,5.0,0,0.2061,0.138,0.3695
L094,12,subtraction,S002,6.0,0,0.1325,0.1373,0.3129
L094,13,subtraction,S003,9.0,0,0.05,0.1372,0.1924
L094,14,subtraction,SX004,5.0,1,0.2367,0.1372,0.3418
L094,15,number_sense,NX006,5.0,1,0.5758,0.35,0.3626
L094,16,addition,A002,5.0,0,0.2555,0.35,0.3832
L094,17,addition,AX004,4.0,0,0.3081,0.1755,0.4188
L094,18,addition,A003,8.0,0,0.2095,0.1428,0.233
L094,19,addition,AX001,2.0,0,0.3803,0.138,0.4963
L094,20,addition,AX004,4.0,0,0.3811,0.1373,0.3808
L094,21,addition,AX006,5.0,0,0.3478,0.1372,0.3229
L094,22,addition,A001,3.0,0,0.3996,0.1372,0.4057
L094,23,addition,AX009,6.0,0,0.3337,0.1372,0.2607
L095,0,counting,CX009,5.0,0,0.1447,0.35,0.4641
L095,1,word_problem,W001,6.0,0,0.1001,0.35,0.399
L095,2,word_problem,WX003,4.0,0,0.1354,0.1755,0.4846
L095,3,word_problem,WX003,4.0,0,0.1696,0.1428,0.4679
L095,4,addition,A001,3.0,0,0.7453,0.35,0.5021
L095,5,word_problem,WX008,7.0,0,0.0905,0.138,0.2959
L095,6,word_problem,WX006,6.0,0,0.1134,0.1373,0.3304
L095,7,word_problem,WX008,7.0,0,0.0999,0.1372,0.2782
L095,8,word_problem,WX010,8.0,0,0.05,0.1372,0.2326
L095,9,word_problem,WX009,7.0,0,0.0892,0.1372,0.2642
L095,10,word_problem,WX003,4.0,0,0.1786,0.1372,0.3879
L095,11,word_problem,WX005,5.0,0,0.2049,0.1372,0.3293
L095,12,word_problem,WX001,3.0,0,0.2685,0.1372,0.4125
L095,13,word_problem,WX002,4.0,0,0.2093,0.1372,0.3515
L095,14,word_problem,WX007,6.0,0,0.1691,0.1372,0.2566
L095,15,word_problem,W001,6.0,0,0.1541,0.1372,0.2499
L095,16,word_problem,WX008,7.0,0,0.1476,0.1372,0.2083
L095,17,word_problem,WX003,4.0,0,0.3,0.1372,0.3187
L095,18,word_problem,W002,8.0,0,0.1704,0.1372,0.1667
L095,19,word_problem,WX003,4.0,0,0.312,0.1372,0.3044
L095,20,word_problem,W001,6.0,0,0.2624,0.1372,0.219
L095,21,word_problem,WX006,6.0,0,0.2357,0.1372,0.2138
L095,22,word_problem,WX006,6.0,1,0.249,0.1372,0.2089
L095,23,counting,CX010,6.0,0,0.125,0.1755,0.2276
L096,0,addition,AX008,6.0,0,0.3678,0.35,0.4145
L096,1,number_sense,NX010,7.0,0,0.3569,0.35,0.3534
L096,2,counting,CX004,3.0,1,0.6679,0.35,0.5382
L096,3,addition,AX005,4.0,0,0.3928,0.1755,0.5038
L096,4,subtraction,S002,6.0,0,0.3497,0.35,0.3876
L096,5,addition,A003,8.0,0,0.2931,0.1428,0.2862
L096,6,addition,AX003,3.0,1,0.4941,0.138,0.5135
L096,7,number_sense,NX007,5.0,1,0.4482,0.1755,0.43
L096,8,subtraction,SX002,4.0,0,0.4691,0.1755,0.4996
L096,9,subtraction,SX005,5.0,0,0.4525,0.1428,0.4324
L096,10,subtraction,SX009,7.0,0,0.4152,0.138,0.3242
L096,11,subtraction,S003,9.0,0,0.3178,0.1373,0.2346
L096,12,subtraction,SX005,5.0,0,0.4377,0.1372,0.3992
L096,13,subtraction,SX006,6.0,1,0.4118,0.1372,0.3395
L096,14,word_problem,WX006,6.0,1,0.1978,0.35,0.3602
L096,15,subtraction,SX006,6.0,0,0.4919,0.4871,0.3809
L096,16,subtraction,SX007,6.0,1,0.5405,0.2134,0.3685
L096,17,addition,AX003,3.0,1,0.5457,0.4885,0.5382
L096,18,number_sense,NX001,2.0,1,0.5811,0.5505,0.6031
L096,19,subtraction,SX003,4.0,1,0.6266,0.6038,0.5176
L096,20,counting,CX001,1.0,1,0.768,0.7429,0.6773
L096,21,word_problem,W001,6.0,1,0.3301,0.7429,0.4449
L096,22,addition,AX002,3.0,0,0.5772,0.8339,0.6129
L096,23,addition,AX005,4.0,0,0.5351,0.4593,0.5433
L097,0,addition,AX004,4.0,0,0.3817,0.35,0.5144
L097,1,word_problem,WX001,3.0,0,0.4224,0.35,0.5469
L097,2,subtraction,SX005,5.0,1,0.2592,0.35,0.4279
L097,3,addition,A002,5.0,0,0.3827,0.1755,0.4473
L097,4,subtraction,SX004,5.0,0,0.2844,0.7429,0.4321
L097,5,addition,AX006,5.0,0,0.3324,0.1428,0.4175
L097,6,addition,AX005,4.0,0,0.4326,0.138,0.4528
L097,7,addition,A003,8.0,0,0.3003,0.1373,0.2578
L097,8,addition,AX009,6.0,0,0.3484,0.1372,0.334
L097,9,addition,AX008,6.0,1,0.3785,0.1372,0.3238
L097,10,word_problem,WX008,7.0,0,0.2748,0.1755,0.3006
L097,11,word_problem,WX008,7.0,0,0.2832,0.1428,0.2919
L097,12,word_problem,WX007,6.0,1,0.3582,0.138,0.3263
L097,13,counting,CX007,4.0,1,0.1099,0.35,0.443
L097,14,number_sense,NX002,3.0,0,0.1364,0.35,0.5124
L097,15,number_sense,NX008,6.0,0,0.0573,0.1755,0.3485
L097,16,number_sense,NX008,6.0,0,0.0574,0.1428,0.3376
L097,17,number_sense,NX006,5.0,1,0.1458,0.138,0.3731
L097,18,subtraction,SX004,5.0,1,0.2903,0.3535,0.3936
L097,19,addition,AX006,5.0,1,0.4541,0.4871,0.4137
L097,20,number_sense,N002,7.0,0,0.1452,0.4885,0.3384
L097,21,number_sense,NX003,3.0,0,0.2283,0.2139,0.5221
L097,22,number_sense,N002,7.0,0,0.0991,0.1489,0.3123
L097,23,number_sense,NX009,6.0,0,0.1453,0.1388,0.3473
L098,0,subtraction,SX003,4.0,0,0.3096,0.35,0.5144
L098,1,counting,C001,1.0,0,0.3714,0.35,0.6436
L098,2,word_problem,WX002,4.0,0,0.2865,0.35,0.4744
L098,3,subtraction,S002,6.0,0,0.2505,0.1755,0.361
L098,4,word_problem,WX005,5.0,1,0.2273,0.1755,0.3967
L098,5,subtraction,SX008,7.0,0,0.2227,0.1428,0.3232
L098,6,subtraction,SX002,4.0,0,0.3633,0.138,0.4553
L098,7,subtraction,S002,6.0,0,0.2787,0.1373,0.3441
L098,8,subtraction,S003,9.0,0,0.1883,0.1372,0.2147
L098,9,subtraction,S002,6.0,0,0.3467,0.1372,0.3269
L098,10,subtraction,S003,9.0,0,0.2138,0.1372,0.2023
L098,11,subtraction,SX001,3.0,1,0.447,0.1372,0.4524
L098,12,counting,CX007,4.0,1,0.2963,0.1755,0.4215
L098,13,number_sense,NX006,5.0,0,0.1132,0.35,0.3922
L098,14,number_sense,NX009,6.0,1,0.0891,0.1755,0.3332
L098,15,addition,AX005,4.0,0,0.112,0.35,0.4505
L098,16,addition,AX008,6.0,0,0.0605,0.1755,0.3398
L098,17,addition,AX008,6.0,0,0.0571,0.1428,0.3294
L098,18,addition,AX002,3.0,0,0.1587,0.138,0.4621
L098,19,addition,AX007,5.0,1,0.1007,0.1373,0.35
L098,20,subtraction,SX009,7.0,1,0.3338,0.4871,0.2825
L098,21,addition,AX006,5.0,0,0.235,0.4872,0.3941
L098,22,addition,AX001,2.0,0,0.3189,0.2134,0.53
L098,23,addition,AX003,3.0,0,0.3158,0.1489,0.4614
L099,0,addition,AX003,3.0,0,0.5315,0.35,0.5644
L099,1,addition,A001,3.0,1,0.5978,0.1755,0.5451
L099,2,counting,CX008,5.0,0,0.4392,0.35,0.4603
L099,3,number_sense,NX005,4.0,0,0.6872,0.35,0.4947
L099,4,subtraction,SX004,5.0,0,0.2269,0.35,0.4278
L099,5,counting,CX009,5.0,0,0.4632,0.1755,0.4134
L099,6,counting,CX009,5.0,1,0.4567,0.1428,0.3996
L099,7,number_sense,NX005,4.0,1,0.719,0.1755,0.4693
L099,8,subtraction,S003,9.0,0,0.1209,0.1755,0.2579
L099,9,subtraction,S001,4.0,0,0.2488,0.1428,0.4787
L099,10,subtraction,SX001,3.0,1,0.3194,0.138,0.5126
L099,11,word_problem,W001,6.0,0,0.443,0.35,0.3806
L099,12,word_problem,WX010,8.0,1,0.351,0.1755,0.2804
L099,13,subtraction,SX007,6.0,0,0.2888,0.4885,0.3917
L099,14,subtraction,SX001,3.0,0,0.3725,0.2139,0.5275
L099,15,subtraction,SX003,4.0,0,0.3318,0.1489,0.4591
L099,16,subtraction,SX009,7.0,1,0.2904,0.1388,0.3032
L099,17,subtraction,SX001,3.0,0,0.5125,0.4899,0.5176
L099,18,subtraction,S002,6.0,0,0.4084,0.2143,0.353
L099,19,subtraction,SX005,5.0,1,0.3974,0.149,0.3887
L099,20,counting,CX010,6.0,0,0.4914,0.497,0.3612
L099,21,counting,CX008,5.0,0,0.5051,0.2167,0.3969
L099,22,counting,CX010,6.0,1,0.4713,0.1494,0.3374
L099,23,subtraction,SX007,6.0,0,0.4772,0.5078,0.3582
L100,0,word_problem,WX008,7.0,0,0.5521,0.35,0.3666
L100,1,subtraction,S001,4.0,0,0.1439,0.35,0.5017
L100,2,counting,CX004,3.0,0,0.5619,0.35,0.5347
L100,3,addition,A002,5.0,1,0.583,0.35,0.4164
L100,4,addition,AX006,5.0,0,0.6493,0.7429,0.4361
L100,5,counting,CX002,2.0,0,0.5761,0.1755,0.5713
L100,6,counting,CX007,4.0,1,0.5482,0.1428,0.4515
L100,7,subtraction,SX001,3.0,0,0.1406,0.1755,0.5206
L100,8,subtraction,S001,4.0,0,0.1681,0.1428,0.4524
L100,9,subtraction,SX009,7.0,0,0.05,0.138,0.2978
L100,10,subtraction,SX001,3.0,0,0.1596,0.1373,0.4767
L100,11,subtraction,S002,6.0,1,0.099,0.1372,0.3179
L100,12,word_problem,WX006,6.0,1,0.6114,0.1755,0.3387
L100,13,number_sense,NX009,6.0,0,0.2244,0.35,0.3594
L100,14,number_sense,NX002,3.0,1,0.2732,0.1755,0.4942
L100,15,addition,AX003,3.0,0,0.7352,0.3535,0.5117
L100,16,addition,AX006,5.0,0,0.6721,0.1763,0.3949
L100,17,addition,AX007,5.0,0,0.6682,0.1429,0.3819
L100,18,addition,AX008,6.0,1,0.6293,0.138,0.324
L100,19,subtraction,S001,4.0,0,0.2522,0.4871,0.4405
L100,20,subtraction,SX009,7.0,0,0.0891,0.2134,0.2881
L100,21,subtraction,SX005,5.0,0,0.1683,0.1489,0.3679
L100,22,subtraction,SX004,5.0,0,0.1791,0.1388,0.3561
L100,23,subtraction,SX006,6.0,0,0.153,0.1374,0.3009
L101,0,word_problem,W001,6.0,1,0.4938,0.35,0.4145
L101,1,subtraction,SX007,6.0,1,0.5533,0.35,0.4343
L101,2,counting,CX006,4.0,0,0.3374,0.35,0.5539
L101,3,counting,C002,2.0,0,0.377,0.1755,0.6325
L101,4,word_problem,WX002,4.0,1,0.6598,0.7429,0.5132
L101,5,counting,CX007,4.0,0,0.3365,0.1428,0.53
L101,6,counting,CX010,6.0,1,0.3057,0.138,0.4119
L101,7,number_sense,NX001,2.0,1,0.5591,0.35,0.6297
L101,8,addition,AX002,3.0,0,0.3834,0.35,0.594
L101,9,addition,AX008,6.0,0,0.302,0.1755,0.4241
L101,10,addition,AX006,5.0,1,0.3487,0.1428,0.4593
L101,11,counting,CX003,2.0,1,0.5043,0.4885,0.6262
L101,12,addition,A001,3.0,0,0.4581,0.497,0.5906
L101,13,addition,A003,8.0,0,0.2563,0.2167,0.3268
L101,14,addition,AX006,5.0,1,0.4354,0.1494,0.4592
L101,15,addition,AX001,2.0,0,0.6098,0.5085,0.6262
L101,16,addition,AX001,2.0,1,0.6045,0.2208,0.6057
L101,17,addition,AX008,6.0,0,0.4997,0.6132,0.4201
L101,18,addition,AX005,4.0,1,0.5896,0.2655,0.5057
L101,19,addition,AX007,5.0,1,0.612,0.665,0.4724
L101,20,number_sense,NX003,3.0,1,0.5539,0.7429,0.5903
L101,21,subtraction,SX005,5.0,0,0.6688,0.7429,0.5048
L101,22,subtraction,SX005,5.0,1,0.6263,0.3535,0.4873
L101,23,subtraction,SX001,3.0,1,0.7942,0.7457,0.6042
L102,0,subtraction,SX001,3.0,0,0.6108,0.35,0.5644
L102,1,counting,CX004,3.0,0,0.2187,0.35,0.5451
L102,2,word_problem,W002,8.0,0,0.4108,0.35,0.2887
L102,3,word_problem,WX004,5.0,1,0.5179,0.1755,0.4165
L102,4,number_sense,NX003,3.0,0,0.3924,0.35,0.5366
L102,5,counting,CX010,6.0,0,0.1368,0.1755,0.37
L102,6,counting,CX002,2.0,1,0.2872,0.1428,0.5554
L102,7,number_sense,NX003,3.0,1,0.4613,0.1755,0.5206
L102,8,subtraction,SX008,7.0,0,0.4598,0.1755,0.3414
L102,9,subtraction,S002,6.0,1,0.5209,0.1428,0.3769
L102,10,addition,AX005,4.0,0,0.5352,0.35,0.4966
L102,11,addition,AX008,6.0,0,0.4697,0.1755,0.381
L102,12,addition,AX007,5.0,0,0.5715,0.1428,0.4167
L102,13,addition,A002,5.0,0,0.5205,0.138,0.4028
L102,14,addition,A003,8.0,1,0.4796,0.1373,0.2584
L102,15,addition,AX004,4.0,1,0.6716,0.4872,0.4636
L102,16,counting,CX005,3.0,1,0.376,0.497,0.5324
L102,17,subtraction,S001,4.0,1,0.6848,0.497,0.4983
L102,18,number_sense,NX007,5.0,1,0.402,0.5505,0.4653
L102,19,word_problem,WX002,4.0,0,0.6136,0.5505,0.534
L102,20,word_problem,WX001,3.0,0,0.7225,0.2368,0.5656
L102,21,word_problem,WX006,6.0,1,0.5761,0.1529,0.3968
L102,22,word_problem,WX006,6.0,1,0.6826,0.5144,0.4169
L102,23,addition,A003,8.0,0,0.5767,0.8332,0.3412
L103,0,addition,AX006,5.0,0,0.3747,0.35,0.4641
L103,1,subtraction,SX005,5.0,0,0.32,0.35,0.4482
L103,2,word_problem,WX009,7.0,0,0.146,0.35,0.3378
L103,3,number_sense,NX006,5.0,0,0.3945,0.35,0.4215
L103,4,addition,AX004,4.0,0,0.4352,0.1755,0.4568
L103,5,addition,AX003,3.0,1,0.4295,0.1428,0.4912
L103,6,number_sense,N002,7.0,0,0.2891,0.1755,0.3163
L103,7,number_sense,NX002,3.0,0,0.4622,0.1428,0.4979
L103,8,number_sense,NX008,6.0,0,0.3474,0.138,0.3359
L103,9,number_sense,NX005,4.0,0,0.4332,0.1373,0.4194
L103,10,number_sense,NX004,4.0,1,0.4323,0.1372,0.4054
L103,11,subtraction,SX005,5.0,0,0.3273,0.1755,0.377
L103,12,subtraction,SX003,4.0,1,0.4257,0.1428,0.4127
L103,13,word_problem,WX007,6.0,0,0.2291,0.1755,0.3374
L103,14,word_problem,WX003,4.0,1,0.3422,0.1428,0.4211
L103,15,counting,C002,2.0,0,0.5409,0.35,0.541
L103,16,counting,CX004,3.0,1,0.5028,0.1755,0.4721
